#             M		     r	       rho(r)	        T(r)	       M(r)	      L(r)	    dL/dr        dLpp/dr       dLcno/dr	   dlogP/dlogT	  r/R	  	 rho(r)/rhoc        T(r)/Tc         M(r)/M         L(r)/L    	   kappa        kappaHm        kappaff        kappaes              P           Pdeg           Pgas           Ppho        drho/dr          dT/dr          dM/dr          dL/dr
#             g		    cm	       g/cm^3		   K		  g	     erg/s	 erg/s/cm       erg/s/cm       erg/s/cm                                                                                                   cm^2/g         cm^2/g         cm^2/g         cm^2/g       erg/cm^3       erg/cm^3       erg/cm^3       erg/cm^3         g/cm^4           K/cm           g/cm       erg/s/cm
#
    3.71234e+33     9.2145e+10    7.04702e-06         115585    3.71234e+33    7.51822e+34        4958.55        4958.55    1.44268e-31            2.5       0.986362    9.06409e-08     0.00577927              1              1        161.098     2.4438e+12        161.098           0.34    1.09516e+08        25770.4     1.0904e+08         450130   -7.90169e-15   -8.67604e-05    7.51897e+17        4958.55
    3.71234e+33    9.21591e+10    6.93594e-06         114362    3.71234e+33    7.51822e+34        4604.79        4604.79    1.13131e-31            2.5       0.986513    8.92121e-08     0.00571812              1              1        165.358    2.20315e+12        165.358           0.34    1.06642e+08          25097    1.06186e+08         431382   -7.85892e-15   -8.67395e-05    7.40272e+17        4604.79
    3.71234e+33     9.2173e+10     6.8266e-06         113153    3.71234e+33    7.51822e+34        4276.26        4276.26    8.87143e-32            2.5       0.986662    8.78058e-08     0.00565763              1              1        169.732     1.9862e+12        169.732           0.34    1.03844e+08        24441.1    1.03406e+08         413414   -7.81638e-15   -8.67188e-05    7.28823e+17        4276.26
    3.71234e+33    9.21868e+10    6.71898e-06         111956    3.71234e+33    7.51822e+34        3971.15        3971.15    6.95672e-32            2.5        0.98681    8.64216e-08     0.00559778              1              1         174.22    1.79061e+12         174.22           0.34    1.01119e+08        23802.3    1.00699e+08         396196   -7.77408e-15   -8.66984e-05    7.17548e+17        3971.15
    3.71234e+33    9.22005e+10    6.61306e-06         110771    3.71234e+33    7.51822e+34         3687.8         3687.8    5.45524e-32            2.5       0.986956    8.50591e-08     0.00553856              1              1        178.827    1.61429e+12        178.827           0.34    9.84662e+07        23180.2    9.80633e+07         379694     -7.732e-15   -8.66781e-05    7.06445e+17         3687.8
    3.71234e+33     9.2214e+10    6.50879e-06         109599    3.71234e+33    7.51822e+34        3424.64        3424.64    4.27782e-32            2.5       0.987101    8.37181e-08     0.00547996              1              1        183.556    1.45532e+12        183.556           0.34    9.58826e+07        22574.3    9.54962e+07         363880   -7.69016e-15    -8.6658e-05    6.95511e+17        3424.64
    3.71234e+33    9.22274e+10    6.40617e-06         108440    3.71234e+33    7.51822e+34        3180.26        3180.26    3.35452e-32            2.5       0.987244    8.23981e-08     0.00542199              1              1        188.409    1.31202e+12        188.409           0.34    9.33669e+07        21984.2    9.29962e+07         348725   -7.64854e-15    -8.6638e-05    6.84744e+17        3180.26
    3.71234e+33    9.22406e+10    6.30516e-06         107293    3.71234e+33    7.51822e+34         2953.3         2953.3    2.63049e-32            2.5       0.987386    8.10989e-08     0.00536463              1              1        193.391    1.18282e+12        193.391           0.34    9.09172e+07        21409.5    9.05616e+07         334202   -7.60715e-15   -8.66183e-05    6.74141e+17         2953.3
    3.71234e+33    9.22537e+10    6.20574e-06         106158    3.71234e+33    7.51822e+34        2742.52        2742.52    2.06273e-32            2.5       0.987526    7.98201e-08     0.00530788              1              1        198.505    1.06635e+12        198.505           0.34    8.85318e+07        20849.8    8.81906e+07         320283   -7.56598e-15   -8.65987e-05    6.63699e+17        2742.52
    3.71234e+33    9.22667e+10    6.10788e-06         105035    3.71234e+33    7.51822e+34        2546.78        2546.78     1.6175e-32            2.5       0.987665    7.85614e-08     0.00525173              1              1        203.753    9.61345e+11        203.753           0.34    8.62089e+07        20304.7    8.58817e+07         306944   -7.52504e-15   -8.65794e-05    6.53417e+17        2546.78
    3.71234e+33    9.22795e+10    6.01155e-06         103924    3.71234e+33    7.51822e+34        2364.99        2364.99    1.26837e-32            2.5       0.987802    7.73224e-08     0.00519618              1              1         209.14    8.66681e+11         209.14           0.34    8.39471e+07        19773.8    8.36331e+07         294160   -7.48432e-15   -8.65602e-05    6.43291e+17        2364.99
    3.71234e+33    9.22922e+10    5.91674e-06         102824    3.71234e+33    7.51822e+34        2196.18        2196.18    9.94596e-33            2.5       0.987938     7.6103e-08     0.00514121              1              1        214.669    7.81338e+11        214.669           0.34    8.17445e+07        19256.8    8.14434e+07         281909   -7.44383e-15   -8.65412e-05     6.3332e+17        2196.18
    3.71234e+33    9.23048e+10    5.82343e-06         101736    3.71234e+33    7.51822e+34         2039.4         2039.4     7.7991e-33            2.5       0.988073    7.49027e-08     0.00508682              1              1        220.344    7.04399e+11        220.344           0.34    7.95998e+07        18753.3    7.93109e+07         270168   -7.40355e-15   -8.65223e-05    6.23501e+17         2039.4
    3.71234e+33    9.23173e+10    5.73157e-06         100660    3.71234e+33    7.51822e+34         1893.8         1893.8    6.11562e-33            2.5       0.988206    7.37213e-08     0.00503301              1              1         226.17    6.35036e+11         226.17           0.34    7.75113e+07        18262.9    7.72342e+07         258916    -7.3635e-15   -8.65037e-05    6.13832e+17         1893.8
    3.71234e+33    9.23296e+10    5.64117e-06        99595.4    3.71234e+33    7.51822e+34        1758.59        1758.59    4.79549e-33            2.5       0.988338    7.25584e-08     0.00497977              1              1        232.149    5.72502e+11        232.149           0.34    7.54777e+07        17785.3    7.52117e+07         248133   -7.32366e-15   -8.64852e-05    6.04311e+17        1758.59
    3.71234e+33    9.23417e+10    5.55218e-06        98541.8    3.71234e+33    7.51822e+34        1633.03        1633.03    3.76031e-33            2.5       0.988468    7.14138e-08     0.00492709              1              1        238.286    5.16126e+11        238.286           0.34    7.34973e+07        17320.2    7.32422e+07         237799   -7.28404e-15   -8.64669e-05    5.94935e+17        1633.03
    3.71234e+33    9.23538e+10    5.46459e-06        97499.3    3.71234e+33    7.51822e+34        1516.43        1516.43    2.94858e-33            2.5       0.988597    7.02872e-08     0.00487497              1              1        244.585    4.65301e+11        244.585           0.34     7.1569e+07        16867.2    7.13242e+07         227895   -7.24464e-15   -8.64488e-05    5.85702e+17        1516.43
    3.71234e+33    9.23657e+10    5.37838e-06        96467.9    3.71234e+33    7.51822e+34        1408.14        1408.14    2.31205e-33            2.5       0.988725    6.91783e-08      0.0048234              1              1         251.05     4.1948e+11         251.05           0.34    6.96912e+07          16426    6.94563e+07         218403   -7.20545e-15   -8.64308e-05    5.76611e+17        1408.14
    3.71234e+33    9.23775e+10    5.29352e-06        95447.4    3.71234e+33    7.51822e+34        1307.58        1307.58    1.81293e-33            2.5       0.988852    6.80869e-08     0.00477237              1              1        257.687    3.78171e+11        257.687           0.34    6.78626e+07        15996.3    6.76373e+07         209307   -7.16647e-15    -8.6413e-05    5.67659e+17        1307.58
    3.71234e+33    9.23892e+10       5.21e-06        94437.6    3.71234e+33    7.51822e+34        1214.19        1214.19    1.42154e-33            2.5       0.988977    6.70126e-08     0.00472188              1              1        264.499     3.4093e+11        264.499           0.34     6.6082e+07        15577.9    6.58659e+07         200590   -7.12771e-15   -8.63954e-05    5.58843e+17        1214.19
    3.71234e+33    9.24008e+10    5.12779e-06        93438.6    3.71234e+33    7.51822e+34        1127.47        1127.47    1.11464e-33            2.5         0.9891    6.59552e-08     0.00467193              1              1         271.49    3.07355e+11         271.49           0.34    6.43481e+07        15170.4    6.41407e+07         192235   -7.08916e-15   -8.63779e-05    5.50163e+17        1127.47
    3.71234e+33    9.24122e+10    5.04687e-06          92450    3.71234e+33    7.51822e+34        1046.94        1046.94    8.73997e-34            2.5       0.989223    6.49144e-08      0.0046225              1              1        278.667    2.77086e+11        278.667           0.34    6.26597e+07        14773.5    6.24607e+07         184228   -7.05082e-15   -8.63606e-05    5.41615e+17        1046.94
    3.71234e+33    9.24236e+10    4.96722e-06          91472    3.71234e+33    7.51822e+34        972.154        972.154    6.85298e-34            2.5       0.989344      6.389e-08      0.0045736              1              1        286.033    2.49798e+11        286.033           0.34    6.10156e+07          14387    6.08246e+07         176555   -7.01269e-15   -8.63435e-05    5.33199e+17        972.154
    3.71234e+33    9.24348e+10    4.88883e-06        90504.2    3.71234e+33    7.51822e+34        902.705        902.705    5.37336e-34            2.5       0.989464    6.28816e-08     0.00452521              1              1        293.594    2.25197e+11        293.594           0.34    5.94145e+07        14010.5    5.92313e+07         169201   -6.97476e-15   -8.63265e-05    5.24911e+17        902.705
    3.71234e+33    9.24459e+10    4.81167e-06        89546.7    3.71234e+33    7.51822e+34        838.214        838.214    4.21317e-34            2.5       0.989583    6.18892e-08     0.00447734              1              1        301.355    2.03018e+11        301.355           0.34    5.78555e+07        13643.9    5.76797e+07         162154   -6.93705e-15   -8.63097e-05     5.1675e+17        838.214
    3.71234e+33    9.24568e+10    4.73572e-06        88599.3    3.71234e+33    7.51822e+34        778.326        778.326    3.30345e-34            2.5         0.9897    6.09123e-08     0.00442997              1              1        309.321    1.83023e+11        309.321           0.34    5.63373e+07        13286.9    5.61687e+07         155399   -6.89954e-15    -8.6293e-05    5.08714e+17        778.326
    3.71234e+33    9.24677e+10    4.66097e-06        87661.9    3.71234e+33    7.51822e+34        722.712        722.712    2.59014e-34            2.5       0.989817    5.99508e-08      0.0043831              1              1        317.497    1.64997e+11        317.497           0.34     5.4859e+07        12939.2    5.46971e+07         148926   -6.86223e-15   -8.62765e-05    5.00802e+17        722.712
    3.71234e+33    9.24785e+10    4.58739e-06        86734.4    3.71234e+33    7.51822e+34        671.069        671.069    2.03084e-34            2.5       0.989932    5.90044e-08     0.00433672              1              1         325.89    1.48746e+11         325.89           0.34    5.34194e+07        12600.5    5.32641e+07         142723   -6.82513e-15   -8.62602e-05    4.93011e+17        671.069
    3.71234e+33    9.24891e+10    4.51496e-06        85816.7    3.71234e+33    7.51822e+34        623.113        623.113    1.59229e-34            2.5       0.990046    5.80729e-08     0.00429083              1              1        334.504    1.34095e+11        334.504           0.34    5.20176e+07        12270.7    5.18685e+07         136778   -6.78823e-15    -8.6244e-05    4.85339e+17        623.113
    3.71234e+33    9.24996e+10    4.44368e-06        84908.7    3.71234e+33    7.51822e+34         578.58         578.58    1.24843e-34            2.5       0.990158     5.7156e-08     0.00424543              1              1        343.347    1.20887e+11        343.347           0.34    5.06525e+07        11949.5    5.05094e+07         131080   -6.75153e-15    -8.6228e-05    4.77785e+17         578.58
    3.71234e+33    9.25101e+10    4.37352e-06        84010.2    3.71234e+33    7.51822e+34        537.227        537.227    9.78823e-35            2.5        0.99027    5.62535e-08     0.00420051              1              1        352.423     1.0898e+11        352.423           0.34    4.93232e+07        11636.7    4.91859e+07         125619   -6.71503e-15   -8.62121e-05    4.70347e+17        537.227
    3.71234e+33    9.25204e+10    4.30446e-06        83121.3    3.71234e+33    7.51822e+34        498.827        498.827     7.6743e-35            2.5        0.99038    5.53653e-08     0.00415606              1              1        361.739    9.82447e+10        361.739           0.34    4.80287e+07        11332.1     4.7897e+07         120386   -6.67873e-15   -8.61963e-05    4.63024e+17        498.827
    3.71234e+33    9.25306e+10    4.23648e-06        82241.7    3.71234e+33    7.51822e+34        463.169        463.169    6.01685e-35            2.5        0.99049     5.4491e-08     0.00411209              1              1        371.301     8.8567e+10        371.301           0.34    4.67682e+07        11035.4    4.66418e+07         115371   -6.64263e-15   -8.61808e-05    4.55812e+17        463.169
    3.71234e+33    9.25407e+10    4.16958e-06        81371.4    3.71234e+33    7.51822e+34        430.058        430.058    4.71731e-35            2.5       0.990598    5.36304e-08     0.00406857              1              1        381.117    7.98423e+10        381.117           0.34    4.55408e+07        10746.5    4.54194e+07         110564   -6.60672e-15   -8.61653e-05    4.48712e+17        430.058
    3.71234e+33    9.25507e+10    4.10373e-06        80510.3    3.71234e+33    7.51822e+34        399.311        399.311    3.69841e-35            2.5       0.990705    5.27834e-08     0.00402552              1              1        391.192    7.19768e+10        391.192           0.34    4.43455e+07        10465.1     4.4229e+07         105958   -6.57101e-15     -8.615e-05     4.4172e+17        399.311
    3.71234e+33    9.25606e+10    4.03891e-06        79658.3    3.71234e+33    7.51822e+34        370.761        370.761    2.89955e-35            2.5       0.990811    5.19497e-08     0.00398291              1              1        401.533     6.4886e+10        401.533           0.34    4.31815e+07        10191.1    4.30698e+07         101543    -6.5355e-15   -8.61349e-05    4.34836e+17        370.761
    3.71234e+33    9.25703e+10    3.97511e-06        78815.3    3.71234e+33    7.51822e+34         344.25         344.25    2.27322e-35            2.5       0.990915    5.11291e-08     0.00394076              1              1        412.148    5.84935e+10        412.148           0.34    4.20481e+07        9924.19    4.19409e+07        97312.6   -6.50018e-15   -8.61199e-05    4.28058e+17         344.25
    3.71234e+33      9.258e+10    3.91232e-06        77981.1    3.71234e+33    7.51822e+34        319.632        319.632    1.78217e-35            2.5       0.991019    5.03214e-08     0.00389906              1              1        423.044    5.27306e+10        423.044           0.34    4.09444e+07        9664.28    4.08415e+07          93258   -6.46505e-15    -8.6105e-05    4.21385e+17        319.632
    3.71234e+33    9.25896e+10    3.85051e-06        77155.8    3.71234e+33    7.51822e+34        296.773        296.773    1.39717e-35            2.5       0.991122    4.95264e-08     0.00385779              1              1        434.228    4.75353e+10        434.228           0.34    3.98696e+07        9411.16    3.97708e+07        89372.1   -6.43011e-15   -8.60903e-05    4.14813e+17        296.773
    3.71234e+33    9.25991e+10    3.78968e-06        76339.2    3.71234e+33    7.51822e+34        275.548        275.548    1.09533e-35            2.5       0.991223     4.8744e-08     0.00381696              1              1        445.708    4.28517e+10        445.708           0.34     3.8823e+07        9164.66    3.87282e+07          85648   -6.39537e-15   -8.60757e-05    4.08343e+17        275.548
    3.71234e+33    9.26085e+10     3.7298e-06        75531.1    3.71234e+33    7.51822e+34        255.839        255.839    8.58689e-36            2.5       0.991324    4.79738e-08     0.00377656              1              1        457.492    3.86294e+10        457.492           0.34    3.78038e+07        8924.59    3.77128e+07          82079   -6.36081e-15   -8.60613e-05    4.01973e+17        255.839
    3.71234e+33    9.26178e+10    3.67086e-06        74731.7    3.71234e+33    7.51822e+34        237.538        237.538    6.73164e-36            2.5       0.991423    4.72157e-08     0.00373658              1              1        469.587    3.48229e+10        469.587           0.34    3.68114e+07         8690.8     3.6724e+07        78658.6   -6.32644e-15    -8.6047e-05    3.95701e+17        237.538
    3.71234e+33     9.2627e+10    3.61285e-06        73940.6    3.71234e+33    7.51822e+34        220.545        220.545    5.27717e-36            2.5       0.991522    4.64696e-08     0.00369703              1              1        482.003    3.13915e+10        482.003           0.34    3.58449e+07        8463.11    3.57611e+07        75380.6   -6.29226e-15   -8.60328e-05    3.89525e+17        220.545
    3.71234e+33    9.26361e+10    3.55576e-06        73157.9    3.71234e+33    7.51822e+34        204.766        204.766     4.1369e-36            2.5       0.991619    4.57352e-08     0.00365789              1              1        494.747     2.8298e+10        494.747           0.34    3.49038e+07        8241.37    3.48234e+07        72239.1   -6.25827e-15   -8.60188e-05    3.83444e+17        204.766
    3.71234e+33    9.26451e+10    3.49956e-06        72383.4    3.71234e+33    7.51822e+34        190.115        190.115    3.24297e-36            2.5       0.991715    4.50124e-08     0.00361917              1              1        507.829    2.55093e+10        507.829           0.34    3.39874e+07        8025.43    3.39102e+07        69228.4   -6.22446e-15   -8.60049e-05    3.77457e+17        190.115
    3.71234e+33     9.2654e+10    3.44424e-06        71617.1    3.71234e+33    7.51822e+34        176.512        176.512    2.54218e-36            2.5       0.991811    4.43009e-08     0.00358086              1              1        521.257    2.29953e+10        521.257           0.34     3.3095e+07        7815.13    3.30209e+07          66343   -6.19083e-15   -8.59911e-05    3.71563e+17        176.512
    3.71234e+33    9.26628e+10     3.3898e-06        70858.9    3.71234e+33    7.51822e+34         163.88         163.88     1.9928e-36            2.5       0.991905    4.36007e-08     0.00354295              1              1         535.04    2.07289e+10         535.04           0.34     3.2226e+07        7610.32    3.21548e+07        63577.8   -6.15739e-15   -8.59775e-05    3.65759e+17         163.88
    3.71234e+33    9.26715e+10    3.33621e-06        70108.7    3.71234e+33    7.51822e+34        152.152        152.152    1.56212e-36            2.5       0.991999    4.29114e-08     0.00350543              1              1        549.188    1.86859e+10        549.188           0.34    3.13798e+07        7410.87    3.13115e+07        60927.8   -6.12413e-15    -8.5964e-05    3.60045e+17        152.152
    3.71234e+33    9.26802e+10    3.28347e-06        69366.4    3.71234e+33    7.51822e+34        141.262        141.262     1.2245e-36            2.5       0.992091     4.2233e-08     0.00346832              1              1        563.711    1.68441e+10        563.711           0.34    3.05558e+07        7216.63    3.04902e+07          58388   -6.09105e-15   -8.59506e-05    3.54419e+17        141.262
    3.71234e+33    9.26887e+10    3.23156e-06        68631.9    3.71234e+33    7.51822e+34        131.151        131.151    9.59839e-37            2.5       0.992182    4.15653e-08     0.00343159              1              1        578.618    1.51838e+10        578.618           0.34    2.97533e+07        7027.47    2.96903e+07        55954.1   -6.05815e-15   -8.59374e-05    3.48879e+17        131.151
    3.71234e+33    9.26972e+10    3.18046e-06        67905.2    3.71234e+33    7.51822e+34        121.762        121.762     7.5237e-37            2.5       0.992273     4.0908e-08     0.00339526              1              1         593.92     1.3687e+10         593.92           0.34    2.89719e+07        6843.25    2.89115e+07        53621.5   -6.02543e-15   -8.59243e-05    3.43425e+17        121.762
    3.71234e+33    9.27055e+10    3.13017e-06        67186.1    3.71234e+33    7.51822e+34        113.045        113.045    5.89737e-37            2.5       0.992363    4.02611e-08      0.0033593              1              1        609.627    1.23378e+10        609.628           0.34     2.8211e+07        6663.84     2.8153e+07          51386   -5.99289e-15   -8.59113e-05    3.38056e+17        113.045
    3.71234e+33    9.27138e+10    3.08066e-06        66474.6    3.71234e+33    7.51822e+34        104.952        104.952    4.62252e-37            2.5       0.992451    3.96244e-08     0.00332373              1              1        625.751    1.11215e+10        625.751           0.34    2.74701e+07        6489.13    2.74143e+07        49243.7   -5.96053e-15   -8.58984e-05    3.32769e+17        104.952
    3.71234e+33     9.2722e+10    3.03194e-06        65770.6    3.71234e+33    7.51822e+34         97.437         97.437     3.6232e-37            2.5       0.992539    3.89978e-08     0.00328853              1              1        642.301     1.0025e+10        642.301           0.34    2.67485e+07        6318.99     2.6695e+07        47190.5   -5.92834e-15   -8.58857e-05    3.27564e+17         97.437
    3.71234e+33    9.27301e+10    2.98399e-06          65074    3.71234e+33    7.51822e+34        90.4597        90.4597    2.83988e-37            2.5       0.992626    3.83809e-08      0.0032537              1              1         659.29    9.03663e+09         659.29           0.34    2.60459e+07        6153.29    2.59945e+07        45222.9   -5.89633e-15   -8.58731e-05     3.2244e+17        90.4597
    3.71234e+33    9.27382e+10    2.93678e-06        64384.8    3.71234e+33    7.51822e+34        83.9815        83.9815    2.22587e-37            2.5       0.992712    3.77738e-08     0.00321924              1              1        676.728    8.14563e+09        676.728           0.34    2.53617e+07        5991.92    2.53124e+07        43337.2   -5.86449e-15   -8.58606e-05    3.17394e+17        83.9815
    3.71234e+33    9.27461e+10    2.89033e-06        63702.8    3.71234e+33    7.51822e+34        77.9667        77.9667     1.7446e-37            2.5       0.992797    3.71763e-08     0.00318514              1              1        694.629    7.34244e+09        694.629           0.34    2.46954e+07        5834.78    2.46481e+07          41530   -5.83282e-15   -8.58482e-05    3.12427e+17        77.9667
    3.71234e+33     9.2754e+10     2.8446e-06          63028    3.71234e+33    7.51822e+34        72.3822        72.3822    1.36736e-37            2.5       0.992881    3.65881e-08      0.0031514              1              1        713.004    6.61841e+09        713.004           0.34    2.40467e+07        5681.74    2.40012e+07        39798.1   -5.80133e-15   -8.58359e-05    3.07536e+17        72.3822
    3.71234e+33    9.27617e+10    2.79959e-06        62360.4    3.71234e+33    7.51822e+34        67.1973        67.1973    1.07167e-37            2.5       0.992964    3.60092e-08     0.00311802              1              1        731.866    5.96575e+09        731.866           0.34    2.34149e+07        5532.71    2.33712e+07        38138.4   -5.77001e-15   -8.58238e-05    3.02721e+17        67.1973
    3.71234e+33    9.27694e+10     2.7553e-06        61699.7    3.71234e+33    7.51822e+34        62.3834        62.3834    8.39917e-38            2.5       0.993047    3.54395e-08     0.00308499              1              1        751.227    5.37741e+09        751.227           0.34    2.27997e+07        5387.57    2.27577e+07        36547.8   -5.73886e-15   -8.58118e-05    2.97981e+17        62.3834
    3.71234e+33    9.27771e+10    2.71169e-06        61046.1    3.71234e+33    7.51822e+34        57.9139        57.9139    6.58269e-38            2.5       0.993128    3.48786e-08      0.0030523              1              1        771.102    4.84706e+09        771.102           0.34    2.22006e+07        5246.23    2.21603e+07        35023.4   -5.70787e-15   -8.57998e-05    2.93313e+17        57.9139
    3.71234e+33    9.27846e+10    2.66878e-06        60399.3    3.71234e+33    7.51822e+34        53.7643        53.7643    5.15897e-38            2.5       0.993209    3.43267e-08     0.00301996              1              1        791.504      4.369e+09        791.504           0.34    2.16172e+07        5108.59    2.15785e+07        33562.5   -5.67706e-15   -8.57881e-05    2.88718e+17        53.7643
    3.71234e+33    9.27921e+10    2.62654e-06        59759.3    3.71234e+33    7.51822e+34        49.9117        49.9117    4.04311e-38            2.5       0.993289    3.37834e-08     0.00298797              1              1        812.446    3.93806e+09        812.446           0.34    2.10491e+07        4974.54     2.1012e+07        32162.5   -5.64641e-15   -8.57764e-05    2.84195e+17        49.9117
    3.71234e+33    9.27994e+10    2.58497e-06        59126.1    3.71234e+33    7.51822e+34        46.3348        46.3348    3.16855e-38            2.5       0.993368    3.32487e-08      0.0029563              1              1        833.943     3.5496e+09        833.944           0.34     2.0496e+07        4844.01    2.04603e+07        30820.8   -5.61593e-15   -8.57648e-05    2.79741e+17        46.3348
    3.71234e+33    9.28067e+10    2.54405e-06        58499.5    3.71234e+33    7.51822e+34         43.014         43.014    2.48312e-38            2.5       0.993446    3.27223e-08     0.00292498              1              1        856.011    3.19945e+09        856.011           0.34    1.99573e+07        4716.89     1.9923e+07          29535   -5.58562e-15   -8.57534e-05    2.75356e+17         43.014
    3.71234e+33     9.2814e+10    2.50378e-06        57879.6    3.71234e+33    7.51822e+34        39.9309        39.9309    1.94594e-38            2.5       0.993523    3.22043e-08     0.00289398              1              1        878.663    2.88381e+09        878.663           0.34    1.94327e+07        4593.09    1.93999e+07        28302.8   -5.55547e-15    -8.5742e-05    2.71039e+17        39.9309
    3.71234e+33    9.28211e+10    2.46413e-06        57266.2    3.71234e+33    7.51822e+34        37.0685        37.0685    1.52494e-38            2.5         0.9936    3.16945e-08     0.00286331              1              1        901.916     2.5993e+09        901.917           0.34     1.8922e+07        4472.53    1.88904e+07        27121.9   -5.52549e-15   -8.57308e-05    2.66789e+17        37.0685
    3.71234e+33    9.28282e+10    2.42512e-06        56659.2    3.71234e+33    7.51822e+34        34.4111        34.4111      1.195e-38            2.5       0.993676    3.11926e-08     0.00283296              1              1        925.786    2.34284e+09        925.786           0.34    1.84246e+07        4355.13    1.83942e+07        25990.3   -5.49566e-15   -8.57196e-05    2.62605e+17        34.4111
    3.71234e+33    9.28352e+10    2.38672e-06        56058.7    3.71234e+33    7.51822e+34        31.9439        31.9439    9.36427e-39            2.5       0.993751    3.06987e-08     0.00280293              1              1        950.289    2.11167e+09        950.289           0.34    1.79402e+07         4240.8    1.79111e+07        24905.7     -5.466e-15   -8.57086e-05    2.58486e+17        31.9439
    3.71234e+33    9.28421e+10    2.34892e-06        55464.4    3.71234e+33    7.51822e+34        29.6535        29.6535    7.33793e-39            2.5       0.993825    3.02125e-08     0.00277322              1              1        975.442     1.9033e+09        975.442           0.34    1.74686e+07        4129.46    1.74406e+07        23866.4    -5.4365e-15   -8.56977e-05     2.5443e+17        29.6535
    3.71234e+33     9.2849e+10    2.31172e-06        54876.5    3.71234e+33    7.51822e+34         27.527         27.527    5.74996e-39            2.5       0.993898     2.9734e-08     0.00274382              1              1        1001.26    1.71547e+09        1001.26           0.34    1.70093e+07        4021.04    1.69824e+07        22870.3   -5.40716e-15   -8.56869e-05    2.50438e+17         27.527
    3.71234e+33    9.28558e+10     2.2751e-06        54294.7    3.71234e+33    7.51822e+34        25.5529        25.5529    4.50555e-39            2.5       0.993971    2.92631e-08     0.00271474              1              1        1027.77    1.54617e+09        1027.77           0.34    1.65621e+07        3915.45    1.65362e+07        21915.8   -5.37798e-15   -8.56762e-05    2.46507e+17        25.5529
    3.71234e+33    9.28625e+10    2.23906e-06        53719.1    3.71234e+33    7.51822e+34        23.7201        23.7201    3.53039e-39            2.5       0.994043    2.87995e-08     0.00268595              1              1        1054.97    1.39357e+09        1054.98           0.34    1.61265e+07        3812.62    1.61017e+07        21001.1   -5.34896e-15   -8.56656e-05    2.42637e+17        23.7201
    3.71234e+33    9.28692e+10    2.20359e-06        53149.5    3.71234e+33    7.51822e+34        22.0187        22.0187    2.76624e-39            2.5       0.994114    2.83433e-08     0.00265747              1              1        1082.91    1.25602e+09        1082.91           0.34    1.57025e+07        3712.49    1.56786e+07        20124.4    -5.3201e-15   -8.56551e-05    2.38828e+17        22.0187
    3.71234e+33    9.28758e+10    2.16868e-06        52585.9    3.71234e+33    7.51822e+34        20.4391        20.4391    2.16744e-39            2.5       0.994185    2.78942e-08     0.00262929              1              1        1111.58    1.13204e+09        1111.58           0.34    1.52895e+07        3614.98    1.52666e+07        19284.3   -5.29139e-15   -8.56447e-05    2.35077e+17        20.4391
    3.71234e+33    9.28823e+10    2.13432e-06        52028.2    3.71234e+33    7.51822e+34        18.9727        18.9727    1.69823e-39            2.5       0.994254    2.74523e-08     0.00260141              1              1        1141.01    1.02028e+09        1141.01           0.34    1.48874e+07        3520.02    1.48654e+07        18479.2   -5.26284e-15   -8.56344e-05    2.31385e+17        18.9727
    3.71234e+33    9.28887e+10     2.1005e-06        51476.5    3.71234e+33    7.51822e+34        17.6114        17.6114    1.33057e-39            2.5       0.994323    2.70172e-08     0.00257382              1              1        1171.22    9.19557e+08        1171.22           0.34    1.44958e+07        3427.54    1.44747e+07        17707.7   -5.23444e-15   -8.56242e-05     2.2775e+17        17.6114
    3.71234e+33    9.28951e+10    2.06721e-06        50930.5    3.71234e+33    7.51822e+34        16.3476        16.3476    1.04248e-39            2.5       0.994391    2.65891e-08     0.00254652              1              1        1202.24    8.28767e+08        1202.24           0.34    1.41145e+07        3337.49    1.40942e+07        16968.3   -5.20619e-15   -8.56141e-05    2.24171e+17        16.3476
    3.71234e+33    9.29014e+10    2.03444e-06        50390.3    3.71234e+33    7.51822e+34        15.1744        15.1744    8.16749e-40            2.5       0.994459    2.61677e-08     0.00251951              1              1        1234.08    7.46935e+08        1234.08           0.34    1.37432e+07        3249.79    1.37237e+07        16259.8    -5.1781e-15   -8.56041e-05    2.20648e+17        15.1744
    3.71234e+33    9.29076e+10     2.0022e-06        49855.7    3.71234e+33    7.51822e+34        14.0853        14.0853    6.39883e-40            2.5       0.994526    2.57529e-08     0.00249279              1              1        1266.77    6.73177e+08        1266.77           0.34    1.33816e+07        3164.39    1.33629e+07        15580.7   -5.15016e-15   -8.55942e-05     2.1718e+17        14.0853
    3.71234e+33    9.29138e+10    1.97046e-06        49326.8    3.71234e+33    7.51822e+34        13.0742        13.0742    5.01305e-40            2.5       0.994592    2.53446e-08     0.00246634              1              1        1300.32    6.06696e+08        1300.32           0.34    1.30295e+07        3081.23    1.30115e+07          14930   -5.12238e-15   -8.55844e-05    2.13765e+17        13.0742
    3.71234e+33    9.29199e+10    1.93922e-06        48803.5    3.71234e+33    7.51822e+34        12.1356        12.1356     3.9273e-40            2.5       0.994657    2.49428e-08     0.00244017              1              1        1334.76    5.46776e+08        1334.77           0.34    1.26867e+07        3000.24    1.26694e+07        14306.4   -5.09474e-15   -8.55747e-05    2.10404e+17        12.1356
