#             M		     r	       rho(r)	        T(r)	       M(r)	      L(r)	    dL/dr        dLpp/dr       dLcno/dr	   dlogP/dlogT	  r/R	  	 rho(r)/rhoc        T(r)/Tc         M(r)/M         L(r)/L    	   kappa        kappaHm        kappaff        kappaes              P           Pdeg           Pgas           Ppho        drho/dr          dT/dr          dM/dr          dL/dr
#             g		    cm	       g/cm^3		   K		  g	     erg/s	 erg/s/cm       erg/s/cm       erg/s/cm                                                                                                   cm^2/g         cm^2/g         cm^2/g         cm^2/g       erg/cm^3       erg/cm^3       erg/cm^3       erg/cm^3         g/cm^4           K/cm           g/cm       erg/s/cm
#
      1.338e+33    5.98514e+10    0.000184459        25311.3      1.338e+33    2.24985e+32        3296.05        3296.05    3.12144e-42            2.5       0.994957    3.15013e-06     0.00307346       0.999999              1         315221    1.44783e+07         322236           0.34    6.30964e+08    5.94673e+06    6.25016e+08        1035.11   -8.06077e-13   -7.37397e-05    8.30344e+18        3296.05
      1.338e+33    5.98518e+10    0.000184158        25283.7      1.338e+33    2.24985e+32        3271.07        3271.07    3.04461e-42            2.5       0.994964    3.14499e-06     0.00307011       0.999999              1         315971    1.43254e+07         323097           0.34    6.29249e+08    5.93056e+06    6.23317e+08        1030.61   -8.05628e-13   -7.37387e-05    8.28999e+18        3271.07
      1.338e+33    5.98522e+10    0.000183858        25256.3      1.338e+33    2.24985e+32        3246.33        3246.33    2.96984e-42            2.5        0.99497    3.13986e-06     0.00306678       0.999999              1         316720    1.41745e+07         323958           0.34    6.27542e+08    5.91448e+06    6.21626e+08        1026.14   -8.05181e-13   -7.37378e-05    8.27659e+18        3246.33
      1.338e+33    5.98525e+10    0.000183559        25228.9      1.338e+33    2.24985e+32        3221.83        3221.83    2.89707e-42            2.5       0.994976    3.13476e-06     0.00306346       0.999999              1         317467    1.40255e+07         324820           0.34    6.25844e+08    5.89847e+06    6.19944e+08         1021.7   -8.04735e-13   -7.37369e-05    8.26325e+18        3221.83
      1.338e+33    5.98529e+10    0.000183262        25201.7      1.338e+33    2.24985e+32        3197.57        3197.57    2.82623e-42            2.5       0.994982    3.12968e-06     0.00306015       0.999999              1         318214    1.38784e+07         325682           0.34    6.24154e+08    5.88255e+06     6.1827e+08        1017.29    -8.0429e-13    -7.3736e-05    8.24996e+18        3197.57
      1.338e+33    5.98533e+10    0.000182965        25174.5      1.338e+33    2.24985e+32        3173.54        3173.54    2.75728e-42            2.5       0.994988    3.12462e-06     0.00305685       0.999999              1         318960    1.37331e+07         326544           0.34    6.22472e+08     5.8667e+06    6.16604e+08        1012.91   -8.03846e-13   -7.37351e-05    8.23672e+18        3173.54
      1.338e+33    5.98536e+10     0.00018267        25147.4      1.338e+33    2.24985e+32        3149.75        3149.75    2.69015e-42            2.5       0.994994    3.11958e-06     0.00305356       0.999999              1         319704    1.35897e+07         327406           0.34    6.20799e+08    5.85093e+06    6.14947e+08        1008.55   -8.03403e-13   -7.37342e-05    8.22352e+18        3149.75
      1.338e+33     5.9854e+10    0.000182376        25120.4      1.338e+33    2.24985e+32        3126.19        3126.19     2.6248e-42            2.5          0.995    3.11455e-06     0.00305028       0.999999              1         320447     1.3448e+07         328269           0.34    6.19133e+08    5.83523e+06    6.13297e+08        1004.23   -8.02962e-13   -7.37333e-05    8.21038e+18        3126.19
      1.338e+33    5.98544e+10    0.000182083        25093.5      1.338e+33    2.24985e+32        3102.85        3102.85    2.56117e-42            2.5       0.995006    3.10955e-06     0.00304701       0.999999              1         321189    1.33082e+07         329133           0.34    6.17476e+08    5.81961e+06    6.11655e+08        999.931   -8.02522e-13   -7.37324e-05    8.19729e+18        3102.85
      1.338e+33    5.98547e+10    0.000181791        25066.6      1.338e+33    2.24985e+32        3079.74        3079.74    2.49921e-42            2.5       0.995013    3.10456e-06     0.00304375       0.999999              1         321930    1.31701e+07         329997           0.34    6.15827e+08    5.80406e+06    6.10022e+08        995.661   -8.02083e-13   -7.37315e-05    8.18424e+18        3079.74
      1.338e+33    5.98551e+10      0.0001815        25039.9      1.338e+33    2.24985e+32        3056.84        3056.84    2.43887e-42            2.5       0.995019    3.09959e-06      0.0030405       0.999999              1         322670    1.30337e+07         330861           0.34    6.14185e+08    5.78859e+06    6.08395e+08        991.417   -8.01645e-13   -7.37306e-05    8.17124e+18        3056.84
      1.338e+33    5.98555e+10     0.00018121        25013.2      1.338e+33    2.24985e+32        3034.16        3034.16    2.38011e-42            2.5       0.995025    3.09464e-06     0.00303726       0.999999              1         323409     1.2899e+07         331726           0.34    6.12551e+08    5.77319e+06    6.06777e+08        987.201   -8.01209e-13   -7.37297e-05    8.15829e+18        3034.16
      1.338e+33    5.98558e+10    0.000180921        24986.6      1.338e+33    2.24985e+32         3011.7         3011.7    2.32289e-42            2.5       0.995031    3.08971e-06     0.00303404       0.999999              1         324146     1.2766e+07         332591           0.34    6.10925e+08    5.75787e+06    6.05166e+08        983.011   -8.00773e-13   -7.37288e-05    8.14539e+18         3011.7
      1.338e+33    5.98562e+10    0.000180633        24960.1      1.338e+33    2.24985e+32        2989.45        2989.45    2.26715e-42            2.5       0.995037     3.0848e-06     0.00303082       0.999999              1         324883    1.26346e+07         333457           0.34    6.09306e+08    5.74261e+06    6.03563e+08        978.847   -8.00339e-13   -7.37279e-05    8.13253e+18        2989.45
      1.338e+33    5.98565e+10    0.000180347        24933.7      1.338e+33    2.24985e+32         2967.4         2967.4    2.21285e-42            2.5       0.995042     3.0799e-06     0.00302761       0.999999              1         325618    1.25048e+07         334323           0.34    6.07695e+08    5.72743e+06    6.01967e+08         974.71   -7.99906e-13    -7.3727e-05    8.11972e+18         2967.4
      1.338e+33    5.98569e+10    0.000180061        24907.4      1.338e+33    2.24985e+32        2945.57        2945.57    2.15996e-42            2.5       0.995048    3.07502e-06     0.00302441       0.999999              1         326352    1.23766e+07         335190           0.34    6.06092e+08    5.71232e+06    6.00379e+08        970.598   -7.99473e-13   -7.37262e-05    8.10696e+18        2945.57
      1.338e+33    5.98572e+10    0.000179776        24881.1      1.338e+33    2.24985e+32        2923.93        2923.93    2.10844e-42            2.5       0.995054    3.07016e-06     0.00302122       0.999999              1         327084    1.22499e+07         336057           0.34    6.04496e+08    5.69727e+06    5.98797e+08        966.511   -7.99042e-13   -7.37253e-05    8.09424e+18        2923.93
      1.338e+33    5.98576e+10    0.000179493        24854.9      1.338e+33    2.24985e+32         2902.5         2902.5    2.05824e-42            2.5        0.99506    3.06532e-06     0.00301805       0.999999              1         327816    1.21249e+07         336925           0.34    6.02907e+08     5.6823e+06    5.97224e+08         962.45   -7.98612e-13   -7.37244e-05    8.08156e+18         2902.5
      1.338e+33     5.9858e+10     0.00017921        24828.8      1.338e+33    2.24985e+32        2881.26        2881.26    2.00933e-42            2.5       0.995066    3.06049e-06     0.00301488       0.999999              1         328546    1.20013e+07         337794           0.34    6.01325e+08    5.66739e+06    5.95657e+08        958.413   -7.98184e-13   -7.37235e-05    8.06893e+18        2881.26
      1.338e+33    5.98583e+10    0.000178928        24802.8      1.338e+33    2.24985e+32        2860.22        2860.22    1.96168e-42            2.5       0.995072    3.05568e-06     0.00301172       0.999999              1         329276    1.18792e+07         338663           0.34    5.99751e+08    5.65255e+06    5.94097e+08        954.401   -7.97756e-13   -7.37227e-05    8.05634e+18        2860.22
      1.338e+33    5.98587e+10    0.000178648        24776.9      1.338e+33    2.24985e+32        2839.38        2839.38    1.91524e-42            2.5       0.995078    3.05089e-06     0.00300857       0.999999              1         330003    1.17586e+07         339532           0.34    5.98183e+08    5.63778e+06    5.92545e+08        950.414   -7.97329e-13   -7.37218e-05     8.0438e+18        2839.38
      1.338e+33     5.9859e+10    0.000178368          24751      1.338e+33    2.24985e+32        2818.72        2818.72    1.86998e-42            2.5       0.995084    3.04611e-06     0.00300542       0.999999              1         330730    1.16394e+07         340403           0.34    5.96623e+08    5.62307e+06    5.90999e+08         946.45   -7.96903e-13   -7.37209e-05    8.03129e+18        2818.72
      1.338e+33    5.98594e+10    0.000178089        24725.2      1.338e+33    2.24985e+32        2798.25        2798.25    1.82587e-42            2.5       0.995089    3.04135e-06     0.00300229       0.999999              1         331456    1.15217e+07         341273           0.34     5.9507e+08    5.60843e+06     5.8946e+08        942.511   -7.96478e-13   -7.37201e-05    8.01883e+18        2798.25
      1.338e+33    5.98597e+10    0.000177811        24699.5      1.338e+33    2.24985e+32        2777.97        2777.97    1.78289e-42            2.5       0.995095     3.0366e-06     0.00299917       0.999999              1         332180    1.14053e+07         342145           0.34    5.93523e+08    5.59386e+06    5.87928e+08        938.595   -7.96055e-13   -7.37192e-05    8.00642e+18        2777.97
      1.338e+33    5.98601e+10    0.000177534        24673.8      1.338e+33    2.24985e+32        2757.87        2757.87    1.74099e-42            2.5       0.995101    3.03187e-06     0.00299605       0.999999              1         332903    1.12904e+07         343017           0.34    5.91983e+08    5.57935e+06    5.86403e+08        934.702   -7.95632e-13   -7.37184e-05    7.99404e+18        2757.87
      1.338e+33    5.98604e+10    0.000177258        24648.2      1.338e+33    2.24985e+32        2737.95        2737.95    1.70014e-42            2.5       0.995107    3.02716e-06     0.00299295       0.999999              1         333625    1.11768e+07         343890           0.34     5.9045e+08     5.5649e+06    5.84885e+08        930.832    -7.9521e-13   -7.37175e-05    7.98171e+18        2737.95
      1.338e+33    5.98607e+10    0.000176983        24622.7      1.338e+33    2.24985e+32        2718.21        2718.21    1.66033e-42            2.5       0.995113    3.02246e-06     0.00298985       0.999999              1         334345    1.10645e+07         344763           0.34    5.88924e+08    5.55051e+06    5.83373e+08        926.985    -7.9479e-13   -7.37167e-05    7.96941e+18        2718.21
      1.338e+33    5.98611e+10    0.000176709        24597.3      1.338e+33    2.24985e+32        2698.65        2698.65    1.62152e-42            2.5       0.995118    3.01778e-06     0.00298676       0.999999              1         335064    1.09536e+07         345637           0.34    5.87405e+08    5.53619e+06    5.81867e+08        923.161    -7.9437e-13   -7.37158e-05    7.95716e+18        2698.65
      1.338e+33    5.98614e+10    0.000176436        24571.9      1.338e+33    2.24985e+32        2679.26        2679.26    1.58367e-42            2.5       0.995124    3.01311e-06     0.00298368       0.999999              1         335782     1.0844e+07         346512           0.34    5.85891e+08    5.52193e+06    5.80369e+08        919.359   -7.93951e-13    -7.3715e-05    7.94495e+18        2679.26
      1.338e+33    5.98618e+10    0.000176164        24546.6      1.338e+33    2.24985e+32        2660.05        2660.05    1.54678e-42            2.5        0.99513    3.00846e-06     0.00298061       0.999999              1         336499    1.07356e+07         347387           0.34    5.84385e+08    5.50773e+06    5.78876e+08         915.58   -7.93533e-13   -7.37141e-05    7.93277e+18        2660.05
      1.338e+33    5.98621e+10    0.000175892        24521.4      1.338e+33    2.24985e+32           2641           2641     1.5108e-42            2.5       0.995135    3.00383e-06     0.00297755       0.999999              1         337214    1.06285e+07         348264           0.34    5.82885e+08    5.49359e+06     5.7739e+08        911.822   -7.93116e-13   -7.37133e-05    7.92064e+18           2641
      1.338e+33    5.98625e+10    0.000175621        24496.3      1.338e+33    2.24985e+32        2622.12        2622.12    1.47572e-42            2.5       0.995141    2.99921e-06     0.00297449       0.999999              1         337928    1.05227e+07         349140           0.34    5.81391e+08    5.47951e+06     5.7591e+08        908.086     -7.927e-13   -7.37124e-05    7.90854e+18        2622.12
      1.338e+33    5.98628e+10    0.000175352        24471.2      1.338e+33    2.24985e+32        2603.41        2603.41    1.44151e-42            2.5       0.995147     2.9946e-06     0.00297145       0.999999              1         338641    1.04181e+07         350018           0.34    5.79903e+08    5.46549e+06    5.74437e+08        904.371   -7.92285e-13   -7.37116e-05    7.89649e+18        2603.41
      1.338e+33    5.98631e+10    0.000175083        24446.1      1.338e+33    2.24985e+32        2584.86        2584.86    1.40814e-42            2.5       0.995152    2.99001e-06     0.00296841       0.999999              1         339352    1.03147e+07         350897           0.34    5.78422e+08    5.45153e+06    5.72969e+08        900.678   -7.91871e-13   -7.37108e-05    7.88447e+18        2584.86
      1.338e+33    5.98635e+10    0.000174815        24421.2      1.338e+33    2.24985e+32        2566.47        2566.47     1.3756e-42            2.5       0.995158    2.98543e-06     0.00296538       0.999999              1         340062    1.02125e+07         351776           0.34    5.76947e+08    5.43763e+06    5.71508e+08        897.005   -7.91458e-13   -7.37099e-05    7.87249e+18        2566.47
      1.338e+33    5.98638e+10    0.000174548        24396.3      1.338e+33    2.24985e+32        2548.25        2548.25    1.34387e-42            2.5       0.995164    2.98087e-06     0.00296235       0.999999              1         340771    1.01114e+07         352656           0.34    5.75478e+08    5.42378e+06    5.70053e+08        893.354   -7.91046e-13   -7.37091e-05    7.86054e+18        2548.25
      1.338e+33    5.98642e+10    0.000174281        24371.5      1.338e+33    2.24985e+32        2530.18        2530.18    1.31291e-42            2.5       0.995169    2.97632e-06     0.00295934       0.999999              1         341478    1.00115e+07         353537           0.34    5.74015e+08    5.40999e+06    5.68604e+08        889.723   -7.90634e-13   -7.37083e-05    7.84863e+18        2530.18
      1.338e+33    5.98645e+10    0.000174016        24346.7      1.338e+33    2.24985e+32        2512.27        2512.27    1.28271e-42            2.5       0.995175    2.97178e-06     0.00295633       0.999999              1         342184    9.91279e+06         354418           0.34    5.72558e+08    5.39626e+06    5.67161e+08        886.112   -7.90223e-13   -7.37074e-05    7.83676e+18        2512.27
      1.338e+33    5.98648e+10    0.000173751          24322      1.338e+33    2.24985e+32        2494.51        2494.51    1.25325e-42            2.5        0.99518    2.96726e-06     0.00295333       0.999999              1         342888    9.81517e+06         355301           0.34    5.71107e+08    5.38259e+06    5.65723e+08        882.521   -7.89814e-13   -7.37066e-05    7.82493e+18        2494.51
      1.338e+33    5.98652e+10    0.000173487        24297.4      1.338e+33    2.24985e+32         2476.9         2476.9    1.22452e-42            2.5       0.995186    2.96275e-06     0.00295034       0.999999              1         343592    9.71865e+06         356184           0.34    5.69661e+08    5.36897e+06    5.64292e+08        878.951   -7.89405e-13   -7.37058e-05    7.81313e+18         2476.9
      1.338e+33    5.98655e+10    0.000173224        24272.8      1.338e+33    2.24985e+32        2459.44        2459.44    1.19648e-42            2.5       0.995192    2.95826e-06     0.00294736       0.999999              1         344293    9.62323e+06         357068           0.34    5.68222e+08     5.3554e+06    5.62866e+08          875.4   -7.88997e-13    -7.3705e-05    7.80136e+18        2459.44
      1.338e+33    5.98658e+10    0.000172961        24248.3      1.338e+33    2.24985e+32        2442.13        2442.13    1.16912e-42            2.5       0.995197    2.95378e-06     0.00294438       0.999999              1         344994    9.52888e+06         357953           0.34    5.66788e+08    5.34189e+06    5.61446e+08        871.869   -7.88589e-13   -7.37041e-05    7.78963e+18        2442.13
      1.338e+33    5.98662e+10      0.0001727        24223.8      1.338e+33    2.24985e+32        2424.97        2424.97    1.14243e-42            2.5       0.995203    2.94931e-06     0.00294141       0.999999              1         345693     9.4356e+06         358839           0.34     5.6536e+08    5.32843e+06    5.60031e+08        868.357   -7.88183e-13   -7.37033e-05    7.77794e+18        2424.97
      1.338e+33    5.98665e+10    0.000172439        24199.4      1.338e+33    2.24985e+32        2407.95        2407.95    1.11638e-42            2.5       0.995208    2.94486e-06     0.00293845       0.999999              1         346390    9.34335e+06         359726           0.34    5.63938e+08    5.31502e+06    5.58622e+08        864.864   -7.87777e-13   -7.37025e-05    7.76628e+18        2407.95
      1.338e+33    5.98668e+10    0.000172179        24175.1      1.338e+33    2.24985e+32        2391.08        2391.08    1.09096e-42            2.5       0.995214    2.94042e-06     0.00293549       0.999999              1         347086    9.25214e+06         360614           0.34    5.62521e+08    5.30167e+06    5.57219e+08         861.39   -7.87372e-13   -7.37017e-05    7.75465e+18        2391.08
      1.338e+33    5.98672e+10     0.00017192        24150.8      1.338e+33    2.24985e+32        2374.35        2374.35    1.06616e-42            2.5       0.995219    2.93599e-06     0.00293255       0.999999              1         347781    9.16194e+06         361503           0.34     5.6111e+08    5.28837e+06    5.55821e+08        857.935   -7.86968e-13   -7.37009e-05    7.74306e+18        2374.35
      1.338e+33    5.98675e+10    0.000171661        24126.6      1.338e+33    2.24985e+32        2357.76        2357.76    1.04195e-42            2.5       0.995224    2.93157e-06     0.00292961       0.999999              1         348474    9.07275e+06         362393           0.34    5.59704e+08    5.27512e+06    5.54428e+08        854.499   -7.86565e-13   -7.37001e-05     7.7315e+18        2357.76
      1.338e+33    5.98678e+10    0.000171403        24102.4      1.338e+33    2.24985e+32         2341.3         2341.3    1.01833e-42            2.5        0.99523    2.92717e-06     0.00292667       0.999999              1         349165    8.98454e+06         363284           0.34    5.58304e+08    5.26192e+06    5.53041e+08         851.08   -7.86162e-13   -7.36993e-05    7.71997e+18         2341.3
      1.338e+33    5.98681e+10    0.000171146        24078.3      1.338e+33    2.24985e+32        2324.98        2324.98    9.95265e-43            2.5       0.995235    2.92278e-06     0.00292374       0.999999              1         349855     8.8973e+06         364175           0.34    5.56909e+08    5.24877e+06    5.51659e+08         847.68    -7.8576e-13   -7.36985e-05    7.70847e+18        2324.98
      1.338e+33    5.98685e+10     0.00017089        24054.3      1.338e+33    2.24985e+32         2308.8         2308.8    9.72755e-43            2.5       0.995241     2.9184e-06     0.00292082       0.999999              1         350544    8.81102e+06         365068           0.34    5.55519e+08    5.23568e+06    5.50282e+08        844.298   -7.85359e-13   -7.36977e-05    7.69701e+18         2308.8
      1.338e+33    5.98688e+10    0.000170634        24030.3      1.338e+33    2.24985e+32        2292.75        2292.75    9.50783e-43            2.5       0.995246    2.91403e-06     0.00291791       0.999999              1         351231    8.72568e+06         365962           0.34    5.54134e+08    5.22263e+06    5.48911e+08        840.934   -7.84959e-13   -7.36969e-05    7.68558e+18        2292.75
      1.338e+33    5.98691e+10    0.000170379        24006.3      1.338e+33    2.24985e+32        2276.83        2276.83    9.29333e-43            2.5       0.995252    2.90968e-06       0.002915       0.999999              1         351917    8.64128e+06         366857           0.34    5.52755e+08    5.20963e+06    5.47545e+08        837.587   -7.84559e-13   -7.36961e-05    7.67418e+18        2276.83
      1.338e+33    5.98694e+10    0.000170125        23982.4      1.338e+33    2.24985e+32        2261.04        2261.04    9.08393e-43            2.5       0.995257    2.90534e-06      0.0029121       0.999999              1         352601     8.5578e+06         367753           0.34    5.51381e+08    5.19667e+06    5.46183e+08        834.258    -7.8416e-13   -7.36953e-05    7.66281e+18        2261.04
      1.338e+33    5.98698e+10    0.000169871        23958.6      1.338e+33    2.24985e+32        2245.38        2245.38    8.87949e-43            2.5       0.995262    2.90101e-06     0.00290921       0.999999              1         353283    8.47522e+06         368650           0.34    5.50012e+08    5.18377e+06    5.44827e+08        830.946   -7.83762e-13   -7.36945e-05    7.65147e+18        2245.38
      1.338e+33    5.98701e+10    0.000169618        23934.8      1.338e+33    2.24985e+32        2229.84        2229.84    8.67988e-43            2.5       0.995268    2.89669e-06     0.00290632       0.999999              1         353964    8.39354e+06         369548           0.34    5.48648e+08    5.17091e+06    5.43476e+08        827.651   -7.83364e-13   -7.36937e-05    7.64016e+18        2229.84
      1.338e+33    5.98704e+10    0.000169366        23911.1      1.338e+33    2.24985e+32        2214.43        2214.43    8.48499e-43            2.5       0.995273    2.89238e-06     0.00290344       0.999999              1         354644    8.31274e+06         370448           0.34    5.47288e+08     5.1581e+06    5.42129e+08        824.373   -7.82967e-13   -7.36929e-05    7.62888e+18        2214.43
      1.338e+33    5.98707e+10    0.000169114        23887.4      1.338e+33    2.24985e+32        2199.15        2199.15    8.29468e-43            2.5       0.995278    2.88808e-06     0.00290056       0.999999              1         355321     8.2328e+06         371348           0.34    5.45934e+08    5.14534e+06    5.40788e+08        821.112   -7.82571e-13   -7.36921e-05    7.61763e+18        2199.15
      1.338e+33     5.9871e+10    0.000168864        23863.7      1.338e+33    2.24985e+32        2183.99        2183.99    8.10885e-43            2.5       0.995284     2.8838e-06     0.00289769       0.999999              1         355997    8.15372e+06         372250           0.34    5.44585e+08    5.13262e+06    5.39451e+08        817.867   -7.82175e-13   -7.36913e-05    7.60641e+18        2183.99
      1.338e+33    5.98714e+10    0.000168613        23840.2      1.338e+33    2.24985e+32        2168.94        2168.94    7.92738e-43            2.5       0.995289    2.87952e-06     0.00289483       0.999999              1         356672    8.07549e+06         373153           0.34     5.4324e+08    5.11995e+06    5.38119e+08        814.638    -7.8178e-13   -7.36905e-05    7.59521e+18        2168.94
      1.338e+33    5.98717e+10    0.000168364        23816.6      1.338e+33    2.24985e+32        2154.02        2154.02    7.75016e-43            2.5       0.995294    2.87526e-06     0.00289197       0.999999              1         357345    7.99809e+06         374057           0.34      5.419e+08    5.10732e+06    5.36792e+08        811.426   -7.81386e-13   -7.36897e-05    7.58405e+18        2154.02
      1.338e+33     5.9872e+10    0.000168115        23793.1      1.338e+33    2.24985e+32        2139.22        2139.22    7.57708e-43            2.5         0.9953    2.87101e-06     0.00288912       0.999999              1         358016    7.92151e+06         374963           0.34    5.40565e+08    5.09474e+06     5.3547e+08        808.229   -7.80992e-13    -7.3689e-05    7.57291e+18        2139.22
      1.338e+33    5.98723e+10    0.000167866        23769.7      1.338e+33    2.24985e+32        2124.53        2124.53    7.40804e-43            2.5       0.995305    2.86676e-06     0.00288627       0.999999              1         358685    7.84574e+06         375869           0.34    5.39235e+08     5.0822e+06    5.34152e+08        805.049   -7.80599e-13   -7.36882e-05     7.5618e+18        2124.53
      1.338e+33    5.98726e+10    0.000167618        23746.3      1.338e+33    2.24985e+32        2109.96        2109.96    7.24293e-43            2.5        0.99531    2.86253e-06     0.00288343       0.999999              1         359353    7.77078e+06         376777           0.34    5.37909e+08     5.0697e+06    5.32838e+08        801.884   -7.80207e-13   -7.36874e-05    7.55072e+18        2109.96
      1.338e+33     5.9873e+10    0.000167371        23722.9      1.338e+33    2.24985e+32         2095.5         2095.5    7.08165e-43            2.5       0.995316    2.85831e-06     0.00288059       0.999999              1         360020    7.69659e+06         377686           0.34    5.36587e+08    5.05725e+06    5.31529e+08        798.735   -7.79815e-13   -7.36866e-05    7.53967e+18         2095.5
      1.338e+33    5.98733e+10    0.000167125        23699.6      1.338e+33    2.24985e+32        2081.15        2081.15    6.92411e-43            2.5       0.995321     2.8541e-06     0.00287776       0.999999              1         360684    7.62319e+06         378597           0.34    5.35271e+08    5.04484e+06    5.30225e+08        795.601   -7.79423e-13   -7.36858e-05    7.52864e+18        2081.15
      1.338e+33    5.98736e+10    0.000166879        23676.4      1.338e+33    2.24985e+32        2066.92        2066.92    6.77022e-43            2.5       0.995326     2.8499e-06     0.00287494       0.999999              1         361347    7.55055e+06         379509           0.34    5.33958e+08    5.03247e+06    5.28925e+08        792.482   -7.79033e-13   -7.36851e-05    7.51764e+18        2066.92
      1.338e+33    5.98739e+10    0.000166633        23653.2      1.338e+33    2.24985e+32         2052.8         2052.8    6.61988e-43            2.5       0.995331    2.84571e-06     0.00287212       0.999999              1         362008    7.47867e+06         380422           0.34     5.3265e+08    5.02014e+06    5.27629e+08        789.378   -7.78642e-13   -7.36843e-05    7.50666e+18         2052.8
      1.338e+33    5.98742e+10    0.000166388          23630      1.338e+33    2.24985e+32        2038.78        2038.78      6.473e-43            2.5       0.995337    2.84153e-06     0.00286931       0.999999              1         362667    7.40754e+06         381337           0.34    5.31346e+08    5.00785e+06    5.26338e+08        786.289   -7.78253e-13   -7.36835e-05    7.49571e+18        2038.78
      1.338e+33    5.98745e+10    0.000166144        23606.9      1.338e+33    2.24985e+32        2024.87        2024.87     6.3295e-43            2.5       0.995342    2.83736e-06      0.0028665       0.999999              1         363324    7.33714e+06         382253           0.34    5.30047e+08    4.99561e+06    5.25051e+08        783.214   -7.77863e-13   -7.36827e-05    7.48479e+18        2024.87
      1.338e+33    5.98748e+10    0.000165901        23583.8      1.338e+33    2.24985e+32        2011.07        2011.07     6.1893e-43            2.5       0.995347    2.83319e-06     0.00286369       0.999999              1         363980    7.26746e+06         383171           0.34    5.28752e+08     4.9834e+06    5.23768e+08        780.155   -7.77475e-13    -7.3682e-05    7.47389e+18        2011.07
      1.338e+33    5.98752e+10    0.000165657        23560.7      1.338e+33    2.24985e+32        1997.37        1997.37    6.05231e-43            2.5       0.995352    2.82904e-06     0.00286089       0.999999              1         364634     7.1985e+06         384090           0.34    5.27461e+08    4.97123e+06    5.22489e+08        777.109   -7.77087e-13   -7.36812e-05    7.46301e+18        1997.37
      1.338e+33    5.98755e+10    0.000165415        23537.7      1.338e+33    2.24985e+32        1983.78        1983.78    5.91845e-43            2.5       0.995357     2.8249e-06      0.0028581       0.999999              1         365286    7.13025e+06         385010           0.34    5.26174e+08     4.9591e+06    5.21214e+08        774.078   -7.76699e-13   -7.36804e-05    7.45216e+18        1983.78
      1.338e+33    5.98758e+10    0.000165173        23514.7      1.338e+33    2.24985e+32        1970.28        1970.28    5.78764e-43            2.5       0.995363    2.82076e-06     0.00285531       0.999999              1         365936    7.06269e+06         385932           0.34    5.24891e+08    4.94701e+06    5.19943e+08         771.06   -7.76312e-13   -7.36797e-05    7.44133e+18        1970.28
      1.338e+33    5.98761e+10    0.000164931        23491.8      1.338e+33    2.24985e+32        1956.89        1956.89    5.65982e-43            2.5       0.995368    2.81664e-06     0.00285253       0.999999              1         366585    6.99582e+06         386856           0.34    5.23612e+08    4.93496e+06    5.18676e+08        768.057   -7.75925e-13   -7.36789e-05    7.43052e+18        1956.89
      1.338e+33    5.98764e+10     0.00016469        23468.9      1.338e+33    2.24985e+32         1943.6         1943.6     5.5349e-43            2.5       0.995373    2.81252e-06     0.00284975       0.999999              1         367231    6.92963e+06         387781           0.34    5.22337e+08    4.92295e+06    5.17414e+08        765.067   -7.75539e-13   -7.36781e-05    7.41974e+18         1943.6
      1.338e+33    5.98767e+10    0.000164449        23446.1      1.338e+33    2.24985e+32        1930.41        1930.41    5.41281e-43            2.5       0.995378    2.80841e-06     0.00284697       0.999999              1         367876     6.8641e+06         388708           0.34    5.21066e+08    4.91097e+06    5.16155e+08        762.091   -7.75153e-13   -7.36774e-05    7.40898e+18        1930.41
      1.338e+33     5.9877e+10    0.000164209        23423.2      1.338e+33    2.24985e+32        1917.32        1917.32    5.29349e-43            2.5       0.995383    2.80432e-06      0.0028442       0.999999              1         368518    6.79924e+06         389637           0.34    5.19799e+08    4.89903e+06      5.149e+08        759.128   -7.74768e-13   -7.36766e-05    7.39824e+18        1917.32
      1.338e+33    5.98773e+10     0.00016397        23400.4      1.338e+33    2.24985e+32        1904.32        1904.32    5.17687e-43            2.5       0.995388    2.80022e-06     0.00284143       0.999999              1         369159    6.73502e+06         390567           0.34    5.18536e+08    4.88712e+06    5.13648e+08        756.179   -7.74383e-13   -7.36758e-05    7.38752e+18        1904.32
      1.338e+33    5.98776e+10    0.000163731        23377.7      1.338e+33    2.24985e+32        1891.41        1891.41    5.06288e-43            2.5       0.995393    2.79614e-06     0.00283867       0.999999              1         369798    6.67145e+06         391499           0.34    5.17277e+08    4.87525e+06    5.12401e+08        753.242   -7.73998e-13   -7.36751e-05    7.37683e+18        1891.41
      1.338e+33     5.9878e+10    0.000163492          23355      1.338e+33    2.24985e+32        1878.61        1878.61    4.95146e-43            2.5       0.995399    2.79207e-06     0.00283591       0.999999              1         370435    6.60851e+06         392432           0.34    5.16021e+08    4.86341e+06    5.11157e+08        750.318   -7.73614e-13   -7.36743e-05    7.36615e+18        1878.61
      1.338e+33    5.98783e+10    0.000163254        23332.3      1.338e+33    2.24985e+32        1865.89        1865.89    4.84254e-43            2.5       0.995404      2.788e-06     0.00283316       0.999999              1         371070    6.54619e+06         393368           0.34    5.14769e+08    4.85161e+06    5.09917e+08        747.408    -7.7323e-13   -7.36736e-05     7.3555e+18        1865.89
      1.338e+33    5.98786e+10    0.000163016        23309.6      1.338e+33    2.24985e+32        1853.26        1853.26    4.73607e-43            2.5       0.995409    2.78394e-06     0.00283041       0.999999              1         371703    6.48449e+06         394305           0.34     5.1352e+08    4.83985e+06     5.0868e+08        744.509   -7.72847e-13   -7.36728e-05    7.34487e+18        1853.26
